zip_code,population,poverty_rate,median_income
18370,1019.0,10.69676153091266,58932.0
18371,864.0,4.398148148148148,79291.0
18372,2735.0,11.371115173674589,49448.0
18403,7179.0,13.790221479314667,58050.0
18405,2751.0,11.48673209741912,59684.0
18407,13287.0,17.197260480168588,45341.0
18411,21738.0,5.207470788481001,74961.0
18413,182.0,24.175824175824175,20288.0
18414,5203.0,6.726888333653662,70793.0
18415,1163.0,1.2037833190025795,59706.0
18417,1044.0,7.088122605363985,55469.0
18419,4653.0,10.16548463356974,55256.0
18420,57.0,0.0,51250.0
18421,5183.0,10.823847192745514,52007.0
18424,5160.0,10.05813953488372,62415.0
18425,1190.0,15.714285714285714,53750.0
18426,4226.0,15.286322763842877,45089.0
18428,11996.0,9.419806602200733,58647.0
18431,12078.0,13.801953965888393,50433.0
18433,6624.0,7.216183574879227,57585.0
18434,3899.0,7.540394973070018,47689.0
18435,924.0,6.1688311688311686,88250.0
18436,12655.0,8.976689055709206,57891.0
18437,164.0,24.390243902439025,39167.0
18438,1122.0,3.6541889483065955,72917.0
18439,502.0,11.354581673306773,60278.0
18441,154.0,6.4935064935064934,41667.0
18443,447.0,0.0,77647.0
18444,13615.0,6.323907455012853,72373.0
18445,2775.0,17.72972972972973,56000.0
18446,3307.0,12.035077109162383,54250.0
18447,10045.0,13.977103036336485,52242.0
18451,783.0,7.1519795657726695,67031.0
18452,4880.0,9.815573770491802,52873.0
18453,990.0,10.0,49808.0
18456,350.0,6.857142857142857,48750.0
18458,2574.0,16.8997668997669,63274.0
18460,133.0,0.0,67599.0
18461,330.0,3.6363636363636362,62500.0
18462,361.0,2.21606648199446,61912.0
18463,294.0,0.0,88571.0
18464,1195.0,3.8493723849372383,64293.0
18465,1390.0,14.892086330935252,49737.0
18466,17472.0,12.362637362637363,61902.0
18469,235.0,17.4468085106383,75795.0
18470,2016.0,6.994047619047619,71250.0
18471,663.0,0.45248868778280543,93750.0
18472,7443.0,4.944242912803977,55575.0
18473,763.0,21.62516382699869,42344.0
18503,1158.0,21.58894645941278,17105.0
18504,20531.0,19.083337392236132,42210.0
18505,20606.0,20.790061147238667,39764.0
18507,5165.0,12.681510164569216,58482.0
18508,13182.0,25.383098164163254,34884.0
18509,13744.0,19.5139697322468,47852.0
18510,13443.0,22.628877482704752,35340.0
18512,12005.0,8.446480633069555,54419.0
18517,5301.0,20.147142048670062,45561.0
18518,8038.0,15.600895745210252,52000.0
18519,4754.0,12.221287336979385,45354.0
18602,252.0,13.492063492063492,121875.0
18603,19168.0,14.545075125208681,47842.0
18610,5062.0,17.147372580007904,65810.0
18612,18555.0,7.884667205604958,71507.0
18614,2233.0,9.046126287505597,45944.0
18615,2027.0,11.10014800197336,62895.0
18616,590.0,9.661016949152541,60542.0
18617,1897.0,12.8624143384291,38477.0
18618,3757.0,7.585839765770562,67898.0
18619,275.0,11.636363636363637,48636.0
18621,6771.0,3.042386648944026,59672.0
18622,173.0,28.90173410404624,34911.0
18623,2731.0,11.607469791285244,52946.0
18624,344.0,27.61627906976744,36354.0
18625,361.0,12.18836565096953,48750.0
18626,521.0,3.071017274472169,64306.0
18628,211.0,25.118483412322274,23194.0
18629,1618.0,7.169344870210136,58958.0
18630,3114.0,11.689145793192036,54472.0
18631,1257.0,7.319013524264121,47206.0
18632,524.0,14.50381679389313,41736.0
18634,13114.0,17.401250571907884,41576.0
18635,3792.0,5.485232067510548,56420.0
18636,1327.0,9.570459683496608,58958.0
18640,17218.0,14.618422581019862,45376.0
18641,6623.0,8.71206401932659,54821.0
18642,4170.0,9.256594724220623,62500.0
18643,12592.0,12.793837357052096,56151.0
18644,7268.0,8.585580627407815,62972.0
18651,8511.0,18.19997650099871,39564.0
18653,233.0,1.2875536480686696,80938.0
18655,5694.0,10.309097295398665,54351.0
18656,2112.0,11.884469696969697,52469.0
18657,12056.0,9.223623092236231,62710.0
18660,3586.0,8.700501952035694,57661.0
18661,5406.0,7.306696263411025,61134.0
18701,3526.0,15.229722064662507,21097.0
18702,39841.0,24.680605406490802,40916.0
18704,30662.0,11.969212706281391,53065.0
18705,14426.0,11.978372383197005,49169.0
18706,15908.0,19.147598692481772,49279.0
18707,16075.0,4.883359253499222,84746.0
18708,8650.0,8.15028901734104,85235.0
18709,2922.0,16.529774127310063,35778.0
18801,8018.0,11.237216263407333,52083.0
18810,5590.0,10.983899821109123,47941.0
18812,1681.0,6.722189173111243,72813.0
18814,210.0,23.333333333333332,55833.0
18816,147.0,2.7210884353741496,74615.0
18817,231.0,17.748917748917748,75469.0
18818,1202.0,8.569051580698835,55000.0
18821,1311.0,17.162471395881006,42625.0
18822,3305.0,20.81694402420575,44559.0
18823,270.0,4.814814814814815,62813.0
18824,1527.0,15.193189259986902,58750.0
18826,1515.0,8.316831683168317,62321.0
18828,296.0,30.743243243243242,39732.0
18829,765.0,14.509803921568627,50500.0
18830,555.0,9.90990990990991,47857.0
18831,1487.0,8.94418291862811,56477.0
18832,1855.0,11.913746630727763,50625.0
18833,1970.0,14.720812182741117,51394.0
18834,3505.0,10.29957203994294,55694.0
18837,3133.0,14.299393552505586,53444.0
18840,10780.0,12.439703153988868,45880.0
18842,271.0,13.284132841328413,49167.0
18843,285.0,5.614035087719298,49833.0
18844,1964.0,9.470468431771893,62031.0
18845,267.0,12.734082397003744,54722.0
18846,998.0,9.218436873747494,64063.0
18847,5549.0,14.002522977112994,46548.0
18848,8489.0,14.71315820473554,45205.0
18850,2409.0,6.26816106268161,51297.0
18851,776.0,7.731958762886598,57000.0
18853,4089.0,7.31230129616043,64566.0
18854,1611.0,5.648665425201738,49432.0
18901,27469.0,5.027485529141942,98196.0
18902,21343.0,4.287119898795858,138780.0
18914,21156.0,4.429003592361505,108571.0
18915,645.0,6.666666666666667,95982.0
18917,2123.0,10.032972209138013,64716.0
18920,373.0,0.0,81538.0
18923,911.0,1.0976948408342482,124432.0
18925,6691.0,2.5407263488267824,146875.0
18929,9624.0,1.5586034912718205,132205.0
18930,2801.0,2.749018207782935,78889.0
18932,421.0,6.65083135391924,90192.0
18938,14057.0,4.3323611012307035,112582.0
18940,29039.0,3.9429732428802646,124076.0
18942,3185.0,4.960753532182103,88738.0
18944,25710.0,4.823026059898872,87333.0
18947,5996.0,4.686457638425617,95724.0
18951,34904.0,6.105317442126977,71690.0
18954,9149.0,1.6832440703902065,133370.0
18955,1720.0,2.0930232558139537,74063.0
18960,12200.0,8.319672131147541,75069.0
18962,332.0,3.9156626506024095,80417.0
18964,14015.0,5.222975383517659,74111.0
18966,37649.0,3.4954447661292463,95656.0
18969,15400.0,10.441558441558442,77935.0
18970,725.0,2.4827586206896552,80357.0
18972,3429.0,5.570137066200059,80305.0
18974,41173.0,5.280159327714765,78117.0
18976,20639.0,4.4527351131353266,103338.0
18977,4136.0,2.7079303675048356,140847.0
18980,507.0,1.3806706114398422,94063.0
19001,17273.0,4.996236901522607,89284.0
19002,32466.0,5.759871865952073,105522.0
19003,13565.0,7.548838923700701,90718.0
19004,9719.0,5.669307541928182,114015.0
19006,22367.0,4.497697500782403,101496.0
19007,20925.0,16.396654719235364,51701.0
19008,20794.0,3.0249110320284696,99313.0
19009,803.0,8.34371108343711,86786.0
19010,21027.0,8.474818091025824,103791.0
19012,6702.0,6.908385556550283,94551.0
19013,35345.0,30.76814259442637,30694.0
19014,21101.0,5.999715653286574,85000.0
19015,16665.0,13.495349534953496,60972.0
19017,260.0,16.923076923076923,63417.0
19018,23483.0,9.509006515351532,57869.0
19020,54827.0,11.368486329728054,63907.0
19021,9675.0,11.638242894056848,54086.0
19022,3948.0,23.78419452887538,40855.0
19023,22146.0,21.85496252144857,47491.0
19025,5526.0,1.7734346724574737,140256.0
19026,31072.0,7.74008753861998,70669.0
19027,19999.0,8.510425521276064,74045.0
19029,4016.0,16.160358565737052,52468.0
19030,11722.0,6.321446852073025,71410.0
19031,4653.0,3.6320653341929936,105990.0
19032,6630.0,8.099547511312217,59641.0
19033,8882.0,4.559783832470164,81917.0
19034,5791.0,1.588672077361423,121528.0
19035,3903.0,2.4084037919549064,195931.0
19036,12824.0,11.922956955708047,56639.0
19038,30940.0,4.7478991596638656,93456.0
19040,20586.0,4.25531914893617,81815.0
19041,6250.0,2.512,144107.0
19043,2331.0,10.682110682110682,52574.0
19044,16350.0,2.3547400611620795,79186.0
19046,17478.0,5.59560590456574,99815.0
19047,35476.0,5.147141729620024,93629.0
19050,28340.0,10.338743824982357,53591.0
19053,26383.0,4.756851002539514,83095.0
19054,16543.0,4.660581514840113,78540.0
19055,14095.0,4.441291238027669,76001.0
19056,15540.0,5.109395109395109,73992.0
19057,17468.0,10.796885733913442,65549.0
19060,11308.0,2.414220021223912,136971.0
19061,19868.0,10.957318300785182,57848.0
19063,35798.0,3.4080116207609366,96755.0
19064,24672.0,2.245460440985733,110810.0
19066,5497.0,2.2739676187011097,192344.0
19067,51590.0,3.6945144407830974,106495.0
19070,7017.0,5.158899814735642,79250.0
19072,9633.0,3.508771929824561,115985.0
19073,19566.0,5.770213635899008,98487.0
19074,5890.0,6.146010186757215,77034.0
19075,7710.0,3.1647211413748377,96801.0
19076,6534.0,10.254055708601163,60135.0
19078,11240.0,5.720640569395018,75757.0
19079,9286.0,16.411802713762654,50450.0
19081,10109.0,2.957760411514492,96397.0
19082,41016.0,19.44119368051492,44600.0
19083,36282.0,2.560498318725539,102285.0
19085,8961.0,3.4929137373061043,216364.0
19086,11537.0,4.14319147091965,112253.0
19087,32934.0,3.895670128135058,137943.0
19090,18492.0,7.825005407743889,73237.0
19094,3770.0,13.846153846153847,67091.0
19095,7014.0,10.27944111776447,74018.0
19096,13603.0,4.065279717709329,138922.0
19102,4937.0,13.22665586388495,90750.0
19103,24219.0,8.662620256823155,73611.0
19104,54311.0,33.61934046509915,25865.0
19106,12375.0,6.876767676767677,109393.0
19107,13696.0,21.29818925233645,53534.0
19111,68263.0,17.382769582350615,48186.0
19113,93.0,15.053763440860216,39891.0
19114,31736.0,9.922485505419713,56781.0
19115,34479.0,12.013109428927754,52635.0
19116,34912.0,13.382218148487626,55123.0
19118,10919.0,6.0811429618096895,85437.0
19119,29391.0,10.067707801708005,61297.0
19120,74971.0,28.969868349094984,37891.0
19121,30733.0,47.346500504343865,19668.0
19122,22187.0,28.065984585568124,35828.0
19123,15681.0,19.074038645494547,73730.0
19124,68965.0,34.12020590154426,33427.0
19125,24674.0,17.48399124584583,65218.0
19126,15863.0,24.087499212002772,41266.0
19127,6082.0,22.73923051627754,73750.0
19128,38309.0,9.794043175232973,72563.0
19129,10640.0,14.3703007518797,63926.0
19130,27410.0,12.360452389638818,82632.0
19131,44972.0,30.850306857600284,34844.0
19132,32196.0,39.05454093676233,20955.0
19133,27419.0,51.31842882672599,19130.0
19134,61509.0,40.698109219788975,28911.0
19135,35302.0,21.35856325420656,44779.0
19136,34470.0,17.287496373658254,48576.0
19137,8482.0,18.615892478189107,54006.0
19138,32399.0,21.722892681872896,39851.0
19139,44870.0,35.77000222866057,28505.0
19140,51667.0,41.50037741691989,21665.0
19141,34784.0,26.88017479300828,31018.0
19142,28144.0,32.948408186469585,30431.0
19143,65247.0,30.43664842828023,33351.0
19144,42556.0,28.907792085722342,33786.0
19145,46623.0,21.210561310940953,42009.0
19146,38873.0,17.371954827257994,63524.0
19147,39060.0,11.136712749615976,77695.0
19148,52594.0,22.236376773015934,52584.0
19149,59633.0,21.981117837439,45126.0
19150,22492.0,12.55112929041437,46150.0
19151,33174.0,18.17387110387653,48369.0
19152,37067.0,13.966601019775002,52696.0
19153,13190.0,22.031842304776347,42418.0
19154,34253.0,8.06644673459259,65082.0
19301,6438.0,4.830692761727245,97031.0
19310,3149.0,8.478882184820577,61471.0
19311,9057.0,7.530087225350558,103967.0
19312,11974.0,2.9814598296308668,134531.0
19316,209.0,3.827751196172249,61786.0
19317,9910.0,4.783047426841574,125093.0
19319,747.0,0.0,238984.0
19320,54675.0,11.33424782807499,72836.0
19330,5442.0,5.990444689452407,83071.0
19333,6575.0,4.44106463878327,106786.0
19335,48857.0,4.003520478130053,107686.0
19341,17274.0,4.550191038555054,101241.0
19342,18859.0,1.919507927249589,107823.0
19343,7946.0,3.0203876164107726,125425.0
19344,11912.0,9.150436534586971,65227.0
19348,23537.0,5.875855036750648,92107.0
19350,11730.0,3.972719522591645,127531.0
19352,10910.0,4.802933088909257,117857.0
19355,25928.0,4.288799753162604,121600.0
19358,855.0,16.95906432748538,37340.0
19362,5884.0,5.761386811692726,70431.0
19363,17119.0,8.621998948536714,73811.0
19365,7290.0,7.352537722908093,72346.0
19372,1667.0,20.57588482303539,86917.0
19373,4931.0,2.0077063475968364,134931.0
19374,1146.0,32.897033158813265,27299.0
19380,51097.0,5.338865295418517,97383.0
19382,54460.0,10.093646713183988,96998.0
19390,14195.0,8.636843959140542,82858.0
19401,42116.0,18.541646880045587,51090.0
19403,46165.0,4.849994584642045,83970.0
19405,5360.0,11.212686567164178,63357.0
19406,24187.0,4.192334725265638,88239.0
19422,18991.0,2.73813911852983,120517.0
19425,15630.0,2.629558541266795,164792.0
19426,40766.0,2.9657067163812982,122290.0
19428,16853.0,7.155995965110069,86573.0
19436,639.0,6.416275430359938,55583.0
19437,1037.0,0.0,250001.0
19438,24845.0,3.2441135037230833,98636.0
19440,19100.0,4.795811518324608,72792.0
19444,10911.0,4.683347080927504,116127.0
19446,56398.0,5.014362211425937,84390.0
19453,1662.0,12.876052948255115,64896.0
19454,29237.0,4.8055546054656775,91801.0
19456,630.0,0.0,106057.0
19460,41911.0,6.308606332466417,96997.0
19462,15572.0,4.25764192139738,96188.0
19464,46918.0,12.195745769214374,59812.0
19465,17613.0,5.183671151990008,87563.0
19468,26061.0,6.626760293158359,79651.0
19473,16428.0,5.6245434623813,100253.0
19474,583.0,8.576329331046312,65136.0
19475,11239.0,9.556010321202955,81563.0
19492,344.0,10.465116279069768,25946.0
19501,1098.0,2.09471766848816,70341.0
19503,1379.0,1.2327773749093547,63375.0
19504,5126.0,4.545454545454546,83807.0
19505,3461.0,5.778676683039584,75202.0
19506,7162.0,4.2166992460206645,79919.0
19507,3163.0,6.133417641479608,63088.0
19508,15340.0,5.417209908735332,68250.0
19510,8470.0,3.8252656434474614,78943.0
19511,94.0,0.0,115156.0
19512,17307.0,6.182469521003062,67625.0
19518,15586.0,5.915565250866162,91713.0
19520,5635.0,4.365572315882875,85117.0
19522,14209.0,8.635371947357308,75862.0
19523,463.0,0.0,51019.0
19525,16294.0,3.123849269669817,97285.0
19526,11245.0,9.301911960871498,57433.0
19529,3367.0,3.6828036828036828,73295.0
19530,16151.0,9.999380843291437,60142.0
19533,8148.0,4.221894943544428,70842.0
19534,1810.0,9.281767955801104,62862.0
19536,567.0,10.582010582010582,57750.0
19539,4819.0,7.802448640796846,62832.0
19540,11423.0,7.773789722489714,82118.0
19541,4301.0,6.951871657754011,66786.0
19543,6265.0,5.299281723862729,93523.0
19544,131.0,0.0,36912.0
19545,630.0,0.0,62288.0
19547,4478.0,2.746761947297901,75781.0
19549,264.0,7.575757575757576,52679.0
19550,574.0,49.47735191637631,52375.0
19551,4870.0,4.722792607802875,74634.0
19554,411.0,1.2165450121654502,51685.0
19555,3447.0,6.063243400058021,64667.0
19559,420.0,15.0,53750.0
19560,7750.0,10.283870967741935,61688.0
19562,2553.0,7.285546415981199,55982.0
19564,181.0,12.707182320441989,85786.0
19565,8880.0,8.817567567567568,69511.0
19567,5517.0,9.642921877832155,63392.0
19601,33397.0,37.23687756385304,27081.0
19602,17055.0,36.66373497508062,25298.0
19604,28319.0,30.855609308238286,36897.0
19605,19602.0,6.473829201101928,64416.0
19606,34804.0,7.683024939662108,69723.0
19607,23144.0,7.487901832008296,61922.0
19608,22697.0,5.4280301361413406,84133.0
19609,10316.0,2.6366808840635905,72951.0
19610,15439.0,5.654511302545502,76038.0
19611,10543.0,23.171772740206773,41640.0
19701,38941.0,5.634164505277214,84591.0
19702,55192.0,8.499420205826931,77164.0
19703,14652.0,10.879060879060878,58304.0
19706,1780.0,13.202247191011235,60707.0
19707,16113.0,2.048035747533048,126987.0
19709,40802.0,4.0978383412577815,101320.0
19711,52033.0,15.976399592566256,71983.0
19713,30212.0,10.399841122732688,55098.0
19720,61324.0,12.270889048333443,60409.0
19730,1064.0,4.793233082706767,95955.0
19731,300.0,53.666666666666664,40129.0
19733,142.0,0.0,104417.0
19734,12855.0,5.663166083236095,94598.0
19801,16299.0,32.09399349653353,27696.0
19802,26303.0,24.191156902254495,42329.0
19803,22236.0,4.227379025004497,103265.0
19804,17453.0,11.493726006990203,58825.0
19805,38984.0,20.849579314590603,46515.0
19806,9930.0,7.492447129909365,69790.0
19807,7075.0,2.614840989399293,120547.0
19808,40419.0,9.191221950072986,76141.0
19809,15065.0,14.955194158645869,70604.0
19810,25707.0,4.485159684132727,88433.0
19901,37234.0,14.647902454745662,49686.0
19904,35718.0,16.579875692927935,59672.0
19930,2441.0,4.096681687832856,90625.0
19931,242.0,5.785123966942149,65357.0
19933,10536.0,19.96962794229309,50660.0
19934,14309.0,6.6112237053602625,71298.0
19936,282.0,48.93617021276596,24600.0
19938,8808.0,10.831062670299728,64229.0
19939,7221.0,6.910400221575959,64678.0
19940,5538.0,9.245214879017697,51699.0
19941,2853.0,16.75429372590256,52181.0
19943,11590.0,11.73425366695427,57958.0
19944,647.0,2.6275115919629055,73929.0
19945,6630.0,10.512820512820513,61657.0
19946,5438.0,19.62118425891872,52375.0
19947,20057.0,14.917485167273272,52590.0
19950,7515.0,24.36460412508317,51430.0
19951,2044.0,6.506849315068493,80938.0
19952,10629.0,17.23586414526296,50674.0
19953,4528.0,10.821554770318022,58800.0
19954,1301.0,3.074558032282859,46518.0
19956,14777.0,16.180550856060094,51451.0
19958,25027.0,6.449035042154473,72157.0
19960,6571.0,8.065743418049003,55625.0
19962,11820.0,8.629441624365482,72295.0
19963,20783.0,10.86946061685031,57595.0
19964,1152.0,20.572916666666668,59205.0
19966,27819.0,12.563355979726087,57045.0
19967,1425.0,5.894736842105263,66602.0
19968,11267.0,8.28969557113695,64436.0
19970,8347.0,8.302384090092248,70330.0
19971,13216.0,5.88680387409201,76663.0
19973,25134.0,15.847059759688072,52813.0
19975,9341.0,7.087035649288085,58546.0
19977,25568.0,7.61107634543179,68013.0
19979,915.0,10.819672131147541,74792.0
20001,46716.0,13.845363472900077,109318.0
20002,64895.0,14.283072655828647,84892.0
20003,31213.0,9.252555025149777,126323.0
20004,1975.0,5.468354430379747,147522.0
20005,13222.0,10.081682045076388,94611.0
20006,2756.0,9.978229317851959,46319.0
20007,27562.0,11.370727813656483,130920.0
20008,29457.0,6.1241810096072244,117195.0
20009,52117.0,11.52023332118119,107128.0
20010,34713.0,13.288969550312563,88463.0
20011,68695.0,12.791323968265521,71569.0
20012,16351.0,7.7487615436364745,91667.0
20015,16395.0,4.2329978652028055,158443.0
20016,34783.0,8.32878130121036,150997.0
20017,20450.0,13.74083129584352,77560.0
20018,19943.0,15.088000802286517,64530.0
20019,62625.0,27.500199600798403,36398.0
20020,56131.0,33.744276781101355,36075.0
20024,13354.0,16.59427886775498,83145.0
20032,42930.0,28.979734451432563,37711.0
20036,5798.0,14.24629182476716,88553.0
20037,14559.0,15.433752318153719,89475.0
20105,21385.0,1.5478138882394201,153314.0
20106,5276.0,13.760424564063685,82500.0
20109,40717.0,10.15300734337009,70629.0
20110,48509.0,7.951101857387289,81042.0
20111,35797.0,10.551163505321675,88207.0
20112,26902.0,1.9924169206750428,149618.0
20115,6911.0,10.60627984372739,107462.0
20117,2386.0,9.052808046940486,88200.0
20119,4235.0,4.769775678866588,89450.0
20120,41733.0,4.679749838257494,122165.0
20121,30097.0,7.93434561584211,98051.0
20124,15761.0,2.848804009897849,177440.0
20129,618.0,8.737864077669903,250001.0
20130,212.0,8.018867924528301,59719.0
20132,18617.0,1.987430842778106,138687.0
20135,3177.0,11.016682404784389,82000.0
20136,30635.0,2.47102986779827,138496.0
20137,1534.0,2.0860495436766624,133250.0
20141,7064.0,2.845413363533409,144971.0
20143,1156.0,0.0,122656.0
20144,964.0,16.390041493775932,89457.0
20147,64197.0,4.174649905758836,130507.0
20148,48110.0,2.0577842444398255,171343.0
20151,23053.0,7.469743634234156,124258.0
20152,34191.0,3.547717235529818,157615.0
20155,35107.0,2.330019654200017,131184.0
20158,4448.0,1.8435251798561152,172708.0
20164,41228.0,6.236053167750073,96442.0
20165,32744.0,2.8157830442218423,143085.0
20166,11304.0,6.2190375088464265,105248.0
20169,24848.0,1.8874758531873792,145332.0
20170,43116.0,5.733370442527136,124859.0
20171,50342.0,3.0709943983155217,141559.0
20175,33723.0,3.917207840346351,132594.0
20176,53017.0,3.927042269460739,128167.0
20180,7467.0,2.9998660774072587,135212.0
20181,9445.0,2.7633668607728956,133902.0
20184,655.0,2.4427480916030535,72163.0
20186,15049.0,5.056814406272842,84327.0
20187,17713.0,2.941342516795574,126532.0
20190,19204.0,10.414496979795876,106929.0
20191,30069.0,6.179121354218631,116842.0
20194,12421.0,2.9788261814668706,128859.0
20197,2231.0,4.034065441506051,149545.0
20198,2175.0,11.908045977011493,84792.0
20317,406.0,29.55665024630542,28077.0
20601,26401.0,5.003598348547404,101269.0
20602,26078.0,8.114119180918783,78315.0
20603,31401.0,3.6718575841533707,113274.0
20607,11234.0,3.338080826063735,128134.0
20608,738.0,5.013550135501355,66500.0
20609,1135.0,15.947136563876652,44896.0
20611,1535.0,9.576547231270359,96944.0
20613,13855.0,5.312161674485745,119258.0
20615,329.0,7.598784194528875,109375.0
20616,6106.0,5.633802816901408,91496.0
20617,787.0,1.1435832274459974,92115.0
20618,454.0,3.5242290748898677,57036.0
20619,13533.0,6.524791251016035,93011.0
20620,1365.0,8.424908424908425,103016.0
20621,1046.0,16.44359464627151,69432.0
20622,6301.0,6.887795588001905,105292.0
20623,2934.0,1.0906612133606,144861.0
20624,1410.0,5.035460992907802,94643.0
20626,335.0,11.044776119402986,94667.0
20628,279.0,0.0,157778.0
20630,377.0,0.0,101912.0
20632,381.0,0.0,80446.0
20634,7334.0,10.989910008181074,92556.0
20636,11523.0,2.5427406057450317,107624.0
20637,5682.0,4.875043998592045,117964.0
20639,15139.0,2.675209723231389,133729.0
20640,10018.0,9.063685366340588,67783.0
20645,998.0,2.905811623246493,122250.0
20646,20974.0,3.537713359397349,101484.0
20650,14096.0,5.895289443813848,98443.0
20653,23546.0,13.220929244882358,71543.0
20657,18963.0,7.229868691662712,93053.0
20658,875.0,8.8,69630.0
20659,23358.0,6.708622313554243,94904.0
20662,2994.0,14.662658650634603,71979.0
20664,3501.0,14.338760354184519,81875.0
20667,701.0,2.710413694721826,42500.0
20670,1552.0,5.734536082474227,62841.0
20674,1059.0,39.6600566572238,119635.0
20675,2161.0,7.9130032392410925,103306.0
20676,4422.0,2.7137042062415198,115640.0
20677,2603.0,3.2654629273914715,123235.0
20678,12418.0,6.8449025607988405,90885.0
20680,745.0,0.40268456375838924,80000.0
20684,1362.0,8.516886930983848,94484.0
20685,6731.0,7.814589214084089,98826.0
20687,449.0,3.7861915367483294,95000.0
20688,1739.0,2.472685451408856,88661.0
20689,2247.0,7.209612817089453,141250.0
20690,753.0,9.56175298804781,70313.0
20692,1273.0,3.534956794972506,131888.0
20693,947.0,5.913410770855332,149583.0
20695,7924.0,4.946996466431095,101536.0
20705,27873.0,9.726258386251928,86260.0
20706,42397.0,8.767129749746445,77087.0
20707,32556.0,8.195109964369086,79754.0
20708,27089.0,8.084462327882166,74413.0
20710,9794.0,15.233816622421891,43741.0
20711,7085.0,12.279463655610444,79318.0
20712,9496.0,7.592670598146588,54769.0
20714,4622.0,5.776720034617049,90345.0
20715,26768.0,2.9213986849970115,114967.0
20716,22083.0,3.7993026309831093,99319.0
20720,23502.0,2.6167985703344394,135958.0
20721,29811.0,4.025359766529133,127875.0
20722,6022.0,9.53171703752906,77977.0
20723,35091.0,5.374597475136075,113009.0
20724,17736.0,5.666441136671177,103179.0
20732,9664.0,5.4532284768211925,100567.0
20733,2788.0,2.7977044476327118,104662.0
20735,39323.0,4.714797955395062,108686.0
20736,9491.0,1.9281424507428089,140125.0
20737,21787.0,12.034699591499518,63909.0
20740,31848.0,19.44235116804823,67163.0
20743,39234.0,12.527399704338075,63550.0
20744,54453.0,6.5285659192331,102062.0
20745,28472.0,13.873279010958134,59100.0
20746,27241.0,6.600345068095885,67027.0
20747,39946.0,10.78706253442147,63261.0
20748,38011.0,9.88398095288206,68033.0
20751,2240.0,5.535714285714286,93061.0
20754,6910.0,2.7351664254703327,103636.0
20755,10297.0,5.924055550160241,77740.0
20758,466.0,2.1459227467811157,108056.0
20759,5011.0,5.168629016164438,176023.0
20762,2964.0,4.959514170040486,76688.0
20763,2113.0,19.451017510648366,71250.0
20764,4177.0,1.3885563801771605,95373.0
20765,415.0,10.602409638554217,48281.0
20769,7439.0,4.3016534480440916,148802.0
20770,24629.0,9.139632140972024,70561.0
20772,44948.0,5.0324819791759365,107838.0
20774,46812.0,5.823293172690763,98366.0
20776,3149.0,11.813274055255636,91707.0
20777,3616.0,1.4103982300884956,196667.0
20778,1972.0,10.598377281947261,123984.0
20779,985.0,12.182741116751268,111000.0
20781,11626.0,10.562532255289868,77434.0
20782,32553.0,9.725678124904002,69437.0
20783,45559.0,15.851972167958033,63465.0
20784,30184.0,8.219586535913066,67193.0
20785,37601.0,10.239089385920588,69623.0
20794,16601.0,2.2528763327510393,93872.0
20812,325.0,6.153846153846154,220313.0
20814,28930.0,4.030418250950571,126077.0
20815,30512.0,4.139355007865758,154734.0
20816,16367.0,1.851286124518849,204432.0
20817,36681.0,3.361413265723399,187731.0
20818,2019.0,3.9128281327389796,170363.0
20832,26448.0,3.0777374470659407,132292.0
20833,7750.0,1.3548387096774193,154886.0
20837,6225.0,2.5863453815261046,157333.0
20838,252.0,0.3968253968253968,120000.0
20841,10481.0,3.5683617975384028,170682.0
20842,1712.0,4.322429906542056,105721.0
20850,51568.0,6.298479677319268,110102.0
20851,15106.0,9.519396266384218,92581.0
20852,46904.0,7.086815623400989,95572.0
20853,31178.0,5.811790365000962,116391.0
20854,49194.0,2.2665365695003454,206040.0
20855,14302.0,4.922388477136065,134776.0
20860,2805.0,3.2442067736185383,105074.0
20861,1665.0,0.7807807807807807,204167.0
20862,327.0,0.0,150592.0
20866,16171.0,5.652093253354771,98139.0
20868,864.0,6.828703703703703,212422.0
20871,20008.0,4.478208716513395,132277.0
20872,12940.0,5.89644513137558,117541.0
20874,61045.0,7.0456220820706035,90273.0
20876,28919.0,8.105397835333171,94891.0
20877,38885.0,12.974154558312975,68896.0
20878,64126.0,4.492717462495712,127653.0
20879,27871.0,10.925334577159054,91393.0
20880,455.0,4.175824175824176,110707.0
20882,13450.0,3.390334572490706,147957.0
20886,34100.0,11.131964809384165,79131.0
20895,19637.0,3.345724907063197,144054.0
20896,929.0,1.0764262648008611,186528.0
20899,260.0,5.769230769230769,35060.0
20901,36154.0,6.596780439232173,108357.0
20902,52484.0,9.374285496532277,90324.0
20903,26206.0,12.539113180187742,66343.0
20904,57035.0,8.252827211361446,85504.0
20905,18123.0,4.430833747172102,124549.0
20906,70174.0,10.083506711887594,74598.0
20910,42868.0,8.451525613511244,84645.0
20912,26239.0,12.530965356911468,73978.0
21001,24453.0,15.126978284873022,62678.0
21005,2723.0,3.1950055086301874,74120.0
21009,29997.0,5.763909724305764,91091.0
21010,217.0,0.0,75583.0
21012,21772.0,4.16130810214955,124605.0
21013,4608.0,1.3454861111111112,143214.0
21014,35681.0,5.0222807656736075,88394.0
21015,29192.0,3.7852836393532474,107392.0
21017,6597.0,6.366530241018645,79390.0
21028,3021.0,3.1446540880503147,107218.0
21029,10595.0,1.1892402076451156,192367.0
21030,25637.0,7.496977025392987,69481.0
